Date,Amount,Category,Vendor,Customer
2026-03-28,8274.65,Tax Provision,Prime Consulting,SmallBiz Inc
2026-03-01,8894.23,Inventory,Azure Utilities,SmallBiz Inc
2026-02-09,12503.96,Sales Revenue,TechLogistics Corp,Direct Consumer
2026-02-22,6242.77,Rent,Global Office Ltd,SmallBiz Inc
2026-03-29,11645.96,Rent,Azure Utilities,Public Sector Dept
2026-03-28,8503.23,Inventory,Global Office Ltd,Direct Consumer
2026-01-10,10611.11,Inventory,Azure Utilities,Public Sector Dept
2026-02-09,4986.36,Inventory,Global Office Ltd,Retail Giant A
2026-01-16,7794.39,Tax Provision,Global Office Ltd,Retail Giant A
2026-02-12,6229.54,Inventory,Azure Utilities,SmallBiz Inc
2026-03-31,10784.34,Professional Fees,Azure Utilities,Direct Consumer
2026-03-27,4700.64,Sales Revenue,Azure Utilities,Public Sector Dept
2026-01-10,4975.18,Inventory,TechLogistics Corp,Public Sector Dept
2026-01-02,3818.18,Inventory,Global Office Ltd,SmallBiz Inc
2026-03-11,6448.66,Sales Revenue,Azure Utilities,Direct Consumer
2026-02-27,8128.51,Tax Provision,Prime Consulting,SmallBiz Inc
2026-02-07,10342.76,Rent,Azure Utilities,Public Sector Dept
2026-02-24,6601.25,Sales Revenue,Prime Consulting,Retail Giant A
2026-02-24,6916.89,Tax Provision,TechLogistics Corp,SmallBiz Inc
2026-02-17,9287.4,Inventory,TechLogistics Corp,Direct Consumer
2026-03-25,5633.56,Sales Revenue,Prime Consulting,Retail Giant A
2026-02-11,5514.34,Rent,TechLogistics Corp,Public Sector Dept
2026-01-14,9256.14,Rent,Azure Utilities,Public Sector Dept
2026-03-04,8604.79,Rent,Azure Utilities,Retail Giant A
2026-03-26,8548.31,Inventory,Prime Consulting,Retail Giant A
2026-02-22,8508.64,Sales Revenue,Azure Utilities,Public Sector Dept
2026-01-01,5760.59,Sales Revenue,Prime Consulting,SmallBiz Inc
2026-03-03,10363.58,Professional Fees,Azure Utilities,Retail Giant A
2026-01-07,4070.08,Rent,TechLogistics Corp,Direct Consumer
2026-03-18,9436.5,Inventory,Prime Consulting,SmallBiz Inc
2026-02-03,7740.16,Professional Fees,Global Office Ltd,Direct Consumer
2026-02-23,3838.36,Tax Provision,Global Office Ltd,Public Sector Dept
2026-03-18,7407.34,Tax Provision,Prime Consulting,Retail Giant A
2026-03-27,5023.23,Rent,Prime Consulting,Direct Consumer
2026-01-18,8146.02,Inventory,TechLogistics Corp,Retail Giant A
2026-02-13,7077.12,Inventory,Global Office Ltd,Retail Giant A
2026-02-02,9995.63,Tax Provision,Azure Utilities,Public Sector Dept
2026-01-19,12148.93,Tax Provision,Azure Utilities,Direct Consumer
2026-03-24,6718.71,Inventory,Global Office Ltd,Direct Consumer
2026-01-26,4646.74,Inventory,Global Office Ltd,Direct Consumer
2026-02-21,5656.72,Inventory,Global Office Ltd,Public Sector Dept
2026-02-24,8880.1,Rent,Prime Consulting,SmallBiz Inc
2026-03-16,7553.62,Professional Fees,Prime Consulting,SmallBiz Inc
2026-02-14,8019.9,Professional Fees,Azure Utilities,Retail Giant A
2026-01-03,4664.1,Professional Fees,Azure Utilities,Direct Consumer
2026-03-28,8326.61,Tax Provision,TechLogistics Corp,Direct Consumer
2026-01-21,8187.13,Tax Provision,Azure Utilities,Retail Giant A
2026-03-03,8191.77,Professional Fees,Prime Consulting,Direct Consumer
2026-01-14,9192.06,Sales Revenue,Global Office Ltd,Direct Consumer
2026-02-26,9976.07,Sales Revenue,Azure Utilities,SmallBiz Inc
2026-03-17,12792.5,Tax Provision,Azure Utilities,Public Sector Dept
2026-01-13,9699.55,Inventory,TechLogistics Corp,Direct Consumer
2026-01-20,5455.36,Rent,TechLogistics Corp,SmallBiz Inc
2026-02-02,8045.33,Rent,TechLogistics Corp,Retail Giant A
2026-03-12,4663.31,Tax Provision,TechLogistics Corp,SmallBiz Inc
2026-03-29,6863.66,Rent,Azure Utilities,Direct Consumer
2026-02-20,5895.88,Inventory,Azure Utilities,Direct Consumer
2026-03-28,6727.96,Inventory,Prime Consulting,Public Sector Dept
2026-02-12,7748.47,Rent,TechLogistics Corp,Direct Consumer
2026-03-21,8052.08,Tax Provision,Azure Utilities,Direct Consumer
2026-03-28,13179.93,Inventory,Global Office Ltd,Retail Giant A
2026-02-17,8754.64,Sales Revenue,Azure Utilities,SmallBiz Inc
2026-01-08,7842.92,Professional Fees,Azure Utilities,Retail Giant A
2026-02-20,6661.65,Professional Fees,TechLogistics Corp,SmallBiz Inc
2026-01-20,7490.39,Tax Provision,TechLogistics Corp,Retail Giant A
2026-03-01,7532.9,Rent,Global Office Ltd,SmallBiz Inc
2026-03-30,10367.17,Sales Revenue,TechLogistics Corp,Retail Giant A
2026-01-26,10310.27,Professional Fees,Global Office Ltd,SmallBiz Inc
2026-03-22,7205.94,Inventory,Prime Consulting,Public Sector Dept
2026-02-15,12067.67,Rent,Global Office Ltd,Retail Giant A
2026-03-27,9260.91,Sales Revenue,Prime Consulting,Direct Consumer
2026-02-15,7965.79,Tax Provision,TechLogistics Corp,SmallBiz Inc
2026-03-21,8442.84,Sales Revenue,Azure Utilities,Direct Consumer
2026-02-03,10094.96,Tax Provision,Azure Utilities,Public Sector Dept
2026-03-27,8306.13,Professional Fees,Global Office Ltd,Retail Giant A
2026-02-24,5975.62,Inventory,Azure Utilities,Direct Consumer
2026-03-30,7311.48,Rent,Prime Consulting,Retail Giant A
2026-01-14,4931.18,Sales Revenue,Global Office Ltd,Public Sector Dept
2026-03-09,5881.54,Rent,Prime Consulting,Direct Consumer
2026-01-10,7197.99,Sales Revenue,Prime Consulting,SmallBiz Inc
2026-02-25,4836.13,Inventory,Azure Utilities,Public Sector Dept
2026-01-05,7641.43,Professional Fees,Prime Consulting,SmallBiz Inc
2026-01-28,9620.94,Inventory,Azure Utilities,Direct Consumer
2026-01-01,8186.16,Professional Fees,Azure Utilities,Direct Consumer
2026-02-05,6248.69,Inventory,Azure Utilities,Direct Consumer
2026-02-11,4190.61,Inventory,Prime Consulting,Retail Giant A
2026-03-05,10631.22,Tax Provision,TechLogistics Corp,Direct Consumer
2026-02-10,8798.69,Sales Revenue,Prime Consulting,Direct Consumer
2026-01-31,10695.82,Inventory,TechLogistics Corp,Retail Giant A
2026-01-07,10966.77,Tax Provision,Azure Utilities,Direct Consumer
2026-01-24,5587.66,Professional Fees,Azure Utilities,SmallBiz Inc
2026-03-17,10307.3,Rent,Azure Utilities,Public Sector Dept
2026-01-05,5641.09,Rent,TechLogistics Corp,Public Sector Dept
2026-02-25,6432.59,Inventory,Prime Consulting,Direct Consumer
2026-01-17,9138.4,Professional Fees,Prime Consulting,SmallBiz Inc
2026-01-28,10063.02,Professional Fees,TechLogistics Corp,SmallBiz Inc
2026-03-25,7346.08,Rent,TechLogistics Corp,Direct Consumer
2026-03-03,8479.57,Tax Provision,Azure Utilities,Direct Consumer
2026-03-28,10065.63,Rent,Prime Consulting,Retail Giant A
2026-03-03,5334.94,Inventory,Azure Utilities,SmallBiz Inc
2026-02-24,5661.4,Inventory,Global Office Ltd,Retail Giant A
2026-03-29,7895.33,Sales Revenue,TechLogistics Corp,Public Sector Dept
2026-01-11,6576.19,Professional Fees,TechLogistics Corp,SmallBiz Inc
2026-03-10,8710.3,Inventory,Prime Consulting,Public Sector Dept
2026-03-25,4695.41,Rent,Global Office Ltd,Retail Giant A
2026-03-07,8307.93,Professional Fees,Prime Consulting,Public Sector Dept
2026-02-07,8330.79,Inventory,Prime Consulting,Retail Giant A
2026-03-27,9482.05,Sales Revenue,Global Office Ltd,Retail Giant A
2026-02-20,7361.77,Tax Provision,TechLogistics Corp,Direct Consumer
2026-03-05,5708.4,Inventory,Global Office Ltd,SmallBiz Inc
2026-02-20,7148.21,Rent,Prime Consulting,Retail Giant A
2026-03-03,7748.22,Rent,TechLogistics Corp,Retail Giant A
2026-01-27,11433.05,Sales Revenue,TechLogistics Corp,Public Sector Dept
2026-02-23,12551.14,Professional Fees,Global Office Ltd,SmallBiz Inc
2026-02-23,6604.87,Sales Revenue,Prime Consulting,Retail Giant A
2026-01-02,3695.03,Sales Revenue,Azure Utilities,Retail Giant A
2026-02-16,5593.2,Sales Revenue,TechLogistics Corp,Retail Giant A
2026-03-11,8174.94,Rent,Global Office Ltd,Direct Consumer
2026-03-23,7174.68,Tax Provision,Azure Utilities,Direct Consumer
2026-02-15,9511.61,Sales Revenue,Azure Utilities,Retail Giant A
2026-01-22,10628.45,Sales Revenue,Azure Utilities,Direct Consumer
2026-02-19,9556.55,Tax Provision,Azure Utilities,Direct Consumer
2026-03-04,10869.11,Inventory,Prime Consulting,SmallBiz Inc
2026-01-03,8230.89,Inventory,Azure Utilities,Direct Consumer
2026-03-27,9818.55,Inventory,Global Office Ltd,SmallBiz Inc
2026-03-14,10145.06,Professional Fees,Global Office Ltd,SmallBiz Inc
2026-01-15,5630.27,Rent,Global Office Ltd,Retail Giant A
2026-01-07,10552.57,Sales Revenue,Azure Utilities,Retail Giant A
2026-03-22,8726.88,Tax Provision,TechLogistics Corp,Direct Consumer
2026-01-07,9958.59,Professional Fees,Prime Consulting,Public Sector Dept
2026-02-05,5750.3,Inventory,Global Office Ltd,Direct Consumer
2026-02-19,5564.04,Tax Provision,TechLogistics Corp,Public Sector Dept
2026-01-17,8375.64,Sales Revenue,Prime Consulting,Public Sector Dept
2026-03-10,7625.42,Professional Fees,Azure Utilities,Direct Consumer
2026-03-09,9555.45,Rent,TechLogistics Corp,SmallBiz Inc
2026-01-23,5150.33,Tax Provision,Global Office Ltd,Direct Consumer
2026-02-18,13056.05,Professional Fees,Azure Utilities,Retail Giant A
2026-01-10,10803.91,Rent,Prime Consulting,Public Sector Dept
2026-01-13,6345.47,Rent,Prime Consulting,Public Sector Dept
2026-01-08,9783.11,Tax Provision,Azure Utilities,Public Sector Dept
2026-03-29,10787.58,Inventory,Global Office Ltd,Public Sector Dept
2026-03-04,7549.26,Sales Revenue,TechLogistics Corp,SmallBiz Inc
2026-01-20,9883.28,Tax Provision,TechLogistics Corp,Public Sector Dept
2026-01-24,6854.77,Inventory,Prime Consulting,Public Sector Dept
2026-03-29,8200.5,Professional Fees,Prime Consulting,SmallBiz Inc
2026-02-10,8767.02,Sales Revenue,TechLogistics Corp,Direct Consumer
2026-03-06,8190.88,Professional Fees,Azure Utilities,Public Sector Dept
2026-01-12,9890.75,Tax Provision,Azure Utilities,Direct Consumer
2026-03-30,7031.78,Inventory,Global Office Ltd,SmallBiz Inc
2026-03-18,8799.55,Tax Provision,Global Office Ltd,SmallBiz Inc
2026-01-01,9398.49,Sales Revenue,TechLogistics Corp,Direct Consumer
2026-02-24,9743.38,Inventory,Azure Utilities,Direct Consumer
2026-03-08,7181.05,Professional Fees,TechLogistics Corp,Direct Consumer
2026-01-23,6371.44,Rent,Azure Utilities,SmallBiz Inc
2026-02-06,6939.6,Inventory,Azure Utilities,Retail Giant A
2026-03-10,7520.69,Rent,Prime Consulting,SmallBiz Inc
2026-03-29,10251.13,Inventory,Global Office Ltd,Public Sector Dept
2026-03-08,5842.08,Professional Fees,Prime Consulting,Retail Giant A
2026-01-26,9672.65,Inventory,Global Office Ltd,Public Sector Dept
2026-01-05,4694.55,Rent,Prime Consulting,SmallBiz Inc
2026-03-27,7189.2,Professional Fees,Azure Utilities,SmallBiz Inc
2026-01-27,9119.69,Rent,Azure Utilities,Public Sector Dept
2026-03-09,8257.1,Tax Provision,Global Office Ltd,SmallBiz Inc
2026-02-17,9028.11,Rent,TechLogistics Corp,Retail Giant A
2026-03-18,10151.87,Professional Fees,Azure Utilities,Retail Giant A
2026-01-22,7074.58,Tax Provision,TechLogistics Corp,Direct Consumer
2026-03-17,8393.1,Inventory,Global Office Ltd,SmallBiz Inc
2026-02-10,6365.52,Professional Fees,Global Office Ltd,SmallBiz Inc
2026-03-10,10515.65,Inventory,Global Office Ltd,Direct Consumer
2026-01-10,5754.14,Tax Provision,Global Office Ltd,Direct Consumer
2026-03-15,7173.92,Sales Revenue,TechLogistics Corp,TechLogistics Corp
2026-03-05,7375.89,Inventory,Azure Utilities,Public Sector Dept
2026-02-24,9401.79,Professional Fees,Prime Consulting,Retail Giant A
2026-01-17,6598.47,Sales Revenue,Global Office Ltd,Public Sector Dept
2026-02-25,8104.56,Tax Provision,TechLogistics Corp,Retail Giant A
2026-02-10,7205.34,Tax Provision,Global Office Ltd,Direct Consumer
2026-01-24,6532.16,Rent,TechLogistics Corp,Retail Giant A
2026-03-23,7126.95,Professional Fees,Prime Consulting,SmallBiz Inc
2026-01-29,7286.11,Tax Provision,Azure Utilities,Retail Giant A
2026-01-18,10120.9,Inventory,Global Office Ltd,Public Sector Dept
2026-01-18,10947.01,Sales Revenue,TechLogistics Corp,SmallBiz Inc
2026-02-02,5750.99,Inventory,Azure Utilities,Retail Giant A
2026-01-04,8747.75,Professional Fees,Global Office Ltd,Direct Consumer
2026-03-03,8880.92,Tax Provision,Azure Utilities,Direct Consumer
2026-03-26,11633.87,Inventory,Global Office Ltd,Public Sector Dept
2026-03-30,9260.09,Tax Provision,Azure Utilities,Public Sector Dept
2026-02-16,8816.87,Sales Revenue,Global Office Ltd,Retail Giant A
2026-03-31,7785.62,Professional Fees,Prime Consulting,SmallBiz Inc
2026-02-13,7289.65,Tax Provision,Azure Utilities,Public Sector Dept
2026-02-11,5884.65,Sales Revenue,Prime Consulting,SmallBiz Inc
2026-02-17,9351.81,Sales Revenue,TechLogistics Corp,Public Sector Dept
2026-01-13,8007.96,Rent,TechLogistics Corp,SmallBiz Inc
2026-03-06,7420.15,Rent,Global Office Ltd,Retail Giant A
2026-03-05,11850.53,Professional Fees,TechLogistics Corp,SmallBiz Inc
2026-01-30,9065.97,Sales Revenue,Prime Consulting,SmallBiz Inc
2026-02-06,6332.91,Tax Provision,Global Office Ltd,Retail Giant A
2026-03-04,4969.83,Inventory,Global Office Ltd,Direct Consumer
2026-03-12,8270.66,Inventory,Global Office Ltd,Direct Consumer
2026-03-20,4556.11,Inventory,Prime Consulting,Public Sector Dept
2026-03-20,3545.9,Tax Provision,TechLogistics Corp,Public Sector Dept
2026-01-18,6631.64,Rent,Prime Consulting,SmallBiz Inc
2026-03-11,7726.77,Professional Fees,Global Office Ltd,SmallBiz Inc
2026-01-21,6006.71,Tax Provision,Azure Utilities,Direct Consumer
2026-01-16,6789.24,Professional Fees,Azure Utilities,Public Sector Dept
2026-01-14,6339.56,Tax Provision,TechLogistics Corp,Retail Giant A
2026-03-03,9083.56,Sales Revenue,TechLogistics Corp,Direct Consumer
2026-01-22,8681.75,Inventory,Azure Utilities,SmallBiz Inc
2026-03-31,8741.53,Tax Provision,TechLogistics Corp,Direct Consumer
2026-02-18,5389.41,Sales Revenue,Azure Utilities,SmallBiz Inc
2026-02-10,6565.48,Tax Provision,Azure Utilities,Direct Consumer
2026-02-12,9670.34,Tax Provision,TechLogistics Corp,SmallBiz Inc
2026-03-01,9357.99,Tax Provision,Prime Consulting,Retail Giant A
2026-03-05,6775.54,Professional Fees,Prime Consulting,SmallBiz Inc
2026-03-25,4390.81,Inventory,Prime Consulting,Public Sector Dept
2026-01-28,6673.45,Professional Fees,Global Office Ltd,Retail Giant A
2026-03-10,6681.16,Professional Fees,Prime Consulting,Public Sector Dept
2026-03-08,9418.11,Tax Provision,Prime Consulting,Direct Consumer
2026-02-25,13458.34,Sales Revenue,Global Office Ltd,Direct Consumer
2026-02-10,10043.58,Tax Provision,Prime Consulting,Retail Giant A
2026-03-03,9531.21,Tax Provision,TechLogistics Corp,Retail Giant A
2026-02-28,10348.16,Professional Fees,TechLogistics Corp,Direct Consumer
2026-01-05,5506.59,Rent,TechLogistics Corp,Direct Consumer
2026-03-12,4849.79,Sales Revenue,Azure Utilities,SmallBiz Inc
2026-02-17,8547.15,Rent,TechLogistics Corp,Retail Giant A
2026-01-02,9428.26,Sales Revenue,TechLogistics Corp,SmallBiz Inc
2026-02-01,12560.28,Tax Provision,TechLogistics Corp,Direct Consumer
2026-02-02,4566.67,Professional Fees,Global Office Ltd,Retail Giant A
2026-03-06,5859.56,Inventory,TechLogistics Corp,SmallBiz Inc
2026-01-12,5243.09,Tax Provision,Prime Consulting,Direct Consumer
2026-01-22,5131.44,Inventory,Global Office Ltd,Public Sector Dept
2026-03-07,6737.18,Sales Revenue,Global Office Ltd,Direct Consumer
2026-03-19,6533.58,Inventory,Prime Consulting,Public Sector Dept
2026-02-19,9006.1,Rent,Global Office Ltd,Public Sector Dept
2026-02-19,7490.53,Inventory,TechLogistics Corp,SmallBiz Inc
2026-02-23,7632.73,Rent,TechLogistics Corp,Public Sector Dept
2026-01-12,6496.23,Inventory,Azure Utilities,SmallBiz Inc
2026-02-17,9131.08,Inventory,Global Office Ltd,Direct Consumer
2026-03-13,12982.73,Rent,Prime Consulting,Direct Consumer
2026-03-08,8516.54,Rent,Global Office Ltd,Direct Consumer
2026-01-23,8645.48,Professional Fees,Prime Consulting,SmallBiz Inc
2026-03-15,9981.72,Tax Provision,Global Office Ltd,Public Sector Dept
2026-02-19,9720.36,Rent,Prime Consulting,Retail Giant A
2026-03-11,7786.4,Inventory,TechLogistics Corp,Retail Giant A
2026-01-16,3858.25,Rent,Global Office Ltd,Retail Giant A
2026-02-10,9199.04,Inventory,TechLogistics Corp,Direct Consumer
2026-01-24,8003.34,Professional Fees,Prime Consulting,SmallBiz Inc
2026-02-22,8205.37,Sales Revenue,Global Office Ltd,Direct Consumer
2026-01-21,10898.81,Sales Revenue,Prime Consulting,Direct Consumer
2026-01-12,9804.58,Sales Revenue,Global Office Ltd,Public Sector Dept
2026-01-15,6843.69,Tax Provision,TechLogistics Corp,Public Sector Dept
2026-01-08,6451.49,Rent,TechLogistics Corp,Public Sector Dept
2026-01-09,10935.36,Rent,Global Office Ltd,Public Sector Dept
2026-02-26,7806.2,Inventory,Azure Utilities,SmallBiz Inc
2026-02-07,8870.96,Tax Provision,Global Office Ltd,SmallBiz Inc
2026-03-04,10355.94,Sales Revenue,Azure Utilities,Retail Giant A
2026-02-17,9662.33,Inventory,Prime Consulting,Direct Consumer
2026-02-21,10638.81,Rent,Prime Consulting,SmallBiz Inc
2026-01-24,10365.29,Tax Provision,Azure Utilities,Retail Giant A
2026-03-03,7969.14,Tax Provision,Global Office Ltd,Direct Consumer
2026-01-19,5330.5,Rent,TechLogistics Corp,Public Sector Dept
2026-01-01,6727.45,Inventory,Azure Utilities,Retail Giant A
2026-02-04,6311.42,Tax Provision,Prime Consulting,Direct Consumer
2026-02-26,6553.89,Tax Provision,Prime Consulting,Public Sector Dept
2026-01-16,6521.92,Tax Provision,Prime Consulting,Public Sector Dept
2026-01-19,11171.28,Rent,Prime Consulting,Retail Giant A
2026-03-10,7697.37,Rent,Global Office Ltd,Retail Giant A
2026-03-13,8200.22,Professional Fees,Prime Consulting,Public Sector Dept
2026-02-10,7836.02,Rent,Azure Utilities,Public Sector Dept
2026-02-04,10234.2,Professional Fees,Azure Utilities,Public Sector Dept
2026-03-11,10613.26,Inventory,Global Office Ltd,Retail Giant A
2026-01-29,9576.88,Rent,Azure Utilities,Public Sector Dept
2026-03-02,6549.78,Professional Fees,TechLogistics Corp,Direct Consumer
2026-03-24,9945.29,Rent,Prime Consulting,Direct Consumer
2026-02-13,8606.55,Inventory,Global Office Ltd,SmallBiz Inc
2026-03-20,6752.42,Professional Fees,Azure Utilities,SmallBiz Inc
2026-03-11,12008.9,Inventory,Prime Consulting,Retail Giant A
2026-03-07,10555.9,Inventory,Azure Utilities,Retail Giant A
2026-03-05,6106.2,Sales Revenue,Azure Utilities,Azure Utilities
2026-01-16,8481.87,Inventory,TechLogistics Corp,Retail Giant A
2026-01-11,11217.74,Professional Fees,Prime Consulting,Retail Giant A
2026-03-05,5776.47,Inventory,Prime Consulting,SmallBiz Inc
2026-01-31,9328.21,Rent,TechLogistics Corp,Public Sector Dept
2026-02-15,4496.16,Rent,Azure Utilities,SmallBiz Inc
2026-02-02,7930.11,Inventory,Prime Consulting,Direct Consumer
2026-02-27,5121.08,Sales Revenue,TechLogistics Corp,Retail Giant A
2026-01-25,9582.19,Sales Revenue,Azure Utilities,Direct Consumer
2026-01-21,5761.98,Rent,TechLogistics Corp,Direct Consumer
2026-02-05,11462.99,Inventory,Prime Consulting,Direct Consumer
2026-03-05,6182.96,Sales Revenue,Global Office Ltd,Direct Consumer
2026-02-05,8120.56,Sales Revenue,TechLogistics Corp,SmallBiz Inc
2026-01-09,11337.84,Rent,Global Office Ltd,Direct Consumer
2026-02-08,6698.15,Rent,Global Office Ltd,SmallBiz Inc
2026-01-24,6368.81,Professional Fees,Prime Consulting,SmallBiz Inc
2026-02-22,11023.4,Sales Revenue,Azure Utilities,Direct Consumer
2026-01-12,7603.04,Sales Revenue,Global Office Ltd,Direct Consumer
2026-02-06,7330.99,Sales Revenue,Global Office Ltd,SmallBiz Inc
2026-02-02,6255.37,Inventory,Global Office Ltd,Retail Giant A
2026-02-26,8377.21,Tax Provision,Prime Consulting,Retail Giant A
2026-02-01,5593.91,Professional Fees,TechLogistics Corp,Public Sector Dept
2026-02-14,6302.37,Tax Provision,TechLogistics Corp,Retail Giant A
2026-02-07,11997.53,Tax Provision,Prime Consulting,Retail Giant A
2026-03-10,9485.81,Rent,TechLogistics Corp,Direct Consumer
2026-01-09,9370.59,Rent,TechLogistics Corp,Retail Giant A
2026-01-10,10025.17,Sales Revenue,Global Office Ltd,Public Sector Dept
2026-02-03,7200.74,Professional Fees,Azure Utilities,Direct Consumer
2026-01-31,7097.42,Professional Fees,Global Office Ltd,SmallBiz Inc
2026-02-15,8782.36,Sales Revenue,Prime Consulting,Public Sector Dept
2026-03-05,7806.76,Rent,Prime Consulting,Direct Consumer
